Id_hp,Nama_hp,Brand,Harga,Ram,Memori_internal,Ukuran_layar,Resolusi_kamera,Kapasitas_baterai,Os,Rating_pengguna,Tahun_rilis,Stok_tersedia,Label,Resolusi_kamera_num,Harga_norm,Ram_norm,Memori_internal_norm,Ukuran_layar_norm,Kapasitas_baterai_norm,Rating_pengguna_norm,Resolusi_kamera_num_norm
247,Huawei Note 22,Huawei,9153014,4,256,6.4,50MP,5000,Android,3.1,2020-09-07 00:00:00,False,Photographer,50,0.325112752538517,0.0,0.42857142857142855,0.6923076923076926,0.5,0.525,0.3958333333333333
767,Samsung Note 8,Samsung,9638947,4,128,6.7,12MP,5000,Android,4.0,6/27/2019,False,Daily,12,0.3458224824885958,0.0,0.14285714285714285,0.9230769230769234,0.5,0.75,0.0
673,Realme Pro 27,Realme,21855150,8,256,6.8,50MP,6000,Android,2.0,10/23/2020,True,Photographer,50,0.8664585889998698,0.3333333333333333,0.42857142857142855,1.0,1.0,0.25,0.3958333333333333
676,Realme Pro 29,Realme,14974339,12,512,6.8,48MP,4000,Android,1.6,12/24/2019,True,Daily,48,0.5732088248399303,0.6666666666666666,1.0,1.0,0.0,0.15000000000000002,0.375
370,Infinix Pro 19,Infinix,18613561,8,256,5.5,108MP,5000,Android,1.2,2021-12-01 00:00:00,True,Photographer,108,0.7283069656296807,0.3333333333333333,0.42857142857142855,0.0,0.5,0.04999999999999999,1.0
672,Realme Pro 26,Realme,6688030,12,256,6.5,12MP,6000,Android,4.3,6/21/2024,False,Gaming,12,0.22005886039440428,0.6666666666666666,0.42857142857142855,0.7692307692307694,1.0,0.825,0.0
469,OnePlus Pro 17,OnePlus,15372547,16,256,6.4,108MP,4500,Android,4.0,12/16/2023,True,Photographer,108,0.5901798478903528,1.0,0.42857142857142855,0.6923076923076926,0.25,0.75,1.0
197,Asus Ultra 18,Asus,10306152,6,64,6.7,108MP,4000,Android,2.0,8/28/2020,False,Photographer,108,0.3742577510777683,0.16666666666666666,0.0,0.9230769230769234,0.0,0.25,1.0
585,Oppo Ultra 15,Oppo,13483544,8,256,6.1,64MP,4000,Android,4.1,12/18/2021,True,Photographer,64,0.5096733953446546,0.3333333333333333,0.42857142857142855,0.46153846153846134,0.0,0.7749999999999999,0.5416666666666666
318,Infinix Max 11,Infinix,17860488,12,512,6.5,64MP,4500,Android,4.8,2020-07-07 00:00:00,True,Photographer,64,0.6962121326739117,0.6666666666666666,1.0,0.7692307692307694,0.25,0.95,0.5416666666666666
854,Vivo Note 16,Vivo,1937352,8,64,6.7,108MP,4000,Android,1.7,2/24/2024,False,Photographer,108,0.017592144901156005,0.3333333333333333,0.0,0.9230769230769234,0.0,0.175,1.0
926,Xiaomi Max 19,Xiaomi,24572446,4,128,6.4,108MP,5000,Android,3.0,12/13/2019,True,Photographer,108,0.9822656372028719,0.0,0.14285714285714285,0.6923076923076926,0.5,0.5,1.0
643,Realme Note 27,Realme,18001352,4,512,5.5,12MP,5000,Android,3.3,2020-07-10 00:00:00,False,Daily,12,0.7022155434315427,0.0,1.0,0.0,0.5,0.575,0.0
542,Oppo Note 21,Oppo,9079278,8,128,6.7,48MP,4000,Android,4.6,2024-09-04 00:00:00,False,Daily,48,0.32197023567384836,0.3333333333333333,0.14285714285714285,0.9230769230769234,0.0,0.8999999999999999,0.375
148,Asus Note 30,Asus,18481957,12,512,6.5,108MP,5000,Android,4.1,7/19/2021,True,Gaming,108,0.7226982020751368,0.6666666666666666,1.0,0.7692307692307694,0.5,0.7749999999999999,1.0
704,Realme Ultra 30,Realme,20152446,16,128,6.8,64MP,5000,Android,3.7,2021-04-03 00:00:00,False,Gaming,64,0.7938919182347252,1.0,0.14285714285714285,1.0,0.5,0.675,0.5416666666666666
648,Realme Note 30,Realme,17264062,16,512,6.1,64MP,5000,Android,3.9,4/22/2022,False,Photographer,64,0.6707933580790484,1.0,1.0,0.46153846153846134,0.5,0.725,0.5416666666666666
112,Asus Max 24,Asus,6967591,16,512,6.1,108MP,6000,Android,2.9,2020-10-07 00:00:00,False,Photographer,108,0.23197332764518575,1.0,1.0,0.46153846153846134,1.0,0.475,1.0
44,Apple Note 30,Apple,9539529,16,512,6.5,12MP,6000,iOS,4.1,2021-12-04 00:00:00,True,Gaming,12,0.34158543760344307,1.0,1.0,0.7692307692307694,1.0,0.7749999999999999,0.0
759,Samsung Note 27,Samsung,18589276,12,64,6.1,64MP,4500,Android,3.9,2023-12-03 00:00:00,False,Photographer,64,0.7272719756375673,0.6666666666666666,0.0,0.46153846153846134,0.25,0.725,0.5416666666666666
196,Asus Ultra 17,Asus,2308865,16,128,5.5,108MP,4000,Android,1.7,6/23/2024,False,Photographer,108,0.03342546740229019,1.0,0.14285714285714285,0.0,0.0,0.175,1.0
902,Vivo Ultra 15,Vivo,2185359,16,256,6.5,50MP,5000,Android,4.7,2/24/2022,True,Gaming,50,0.02816182836724948,1.0,0.42857142857142855,0.7692307692307694,0.5,0.925,0.3958333333333333
652,Realme Note 5,Realme,15253946,6,512,6.5,48MP,5000,Android,2.6,1/14/2022,False,Daily,48,0.5851252525411806,0.16666666666666666,1.0,0.7692307692307694,0.5,0.4,0.375
602,Realme Max 10,Realme,16311828,12,256,5.5,64MP,6000,Android,2.7,10/25/2023,False,Photographer,64,0.6302105843442262,0.6666666666666666,0.42857142857142855,0.0,1.0,0.42500000000000004,0.5416666666666666
234,Huawei Max 27,Huawei,16040201,8,128,6.7,64MP,5000,Android,3.2,10/31/2019,True,Photographer,64,0.6186342521808413,0.3333333333333333,0.14285714285714285,0.9230769230769234,0.5,0.55,0.5416666666666666
449,OnePlus Note 28,OnePlus,21331113,16,256,6.7,12MP,6000,Android,1.8,2023-03-06 00:00:00,False,Gaming,12,0.8441249241657272,1.0,0.42857142857142855,0.9230769230769234,1.0,0.2,0.0
744,Samsung Max 7,Samsung,21033265,6,512,6.7,12MP,5000,Android,2.2,4/14/2023,True,Daily,12,0.8314310926165813,0.16666666666666666,1.0,0.9230769230769234,0.5,0.30000000000000004,0.0
553,Oppo Note 6,Oppo,5329004,12,128,6.4,50MP,4000,Android,3.5,2022-10-11 00:00:00,True,Photographer,50,0.1621392265042675,0.6666666666666666,0.14285714285714285,0.6923076923076926,0.0,0.625,0.3958333333333333
651,Realme Note 5,Realme,19897555,4,64,6.4,50MP,4000,Android,3.5,2019-03-06 00:00:00,False,Photographer,50,0.7830288490941121,0.0,0.0,0.6923076923076926,0.0,0.625,0.3958333333333333
997,Xiaomi Ultra 5,Xiaomi,8209176,4,512,6.8,64MP,4500,Android,3.4,3/13/2024,True,Photographer,64,0.28488780363275734,0.0,1.0,1.0,0.25,0.6,0.5416666666666666
109,Asus Max 21,Asus,16332991,8,512,5.5,64MP,6000,Android,3.7,2023-05-04 00:00:00,False,Photographer,64,0.6311125194153852,0.3333333333333333,1.0,0.0,1.0,0.675,0.5416666666666666
280,Huawei Pro 23,Huawei,14783786,16,256,6.1,108MP,4000,Android,4.0,2022-12-04 00:00:00,False,Photographer,108,0.565087744009492,1.0,0.42857142857142855,0.46153846153846134,0.0,0.75,1.0
255,Huawei Note 6,Huawei,13416884,8,512,6.8,12MP,5000,Android,4.4,10/21/2019,False,Daily,12,0.5068324469042889,0.3333333333333333,1.0,1.0,0.5,0.8500000000000001,0.0
687,Realme Ultra 14,Realme,12059492,6,512,6.5,64MP,4000,Android,1.6,9/13/2021,False,Photographer,64,0.44898245162428646,0.16666666666666666,1.0,0.7692307692307694,0.0,0.15000000000000002,0.5416666666666666
967,Xiaomi Pro 20,Xiaomi,22884761,8,64,6.8,12MP,6000,Android,3.9,2019-09-09 00:00:00,True,Daily,12,0.9103390535158229,0.3333333333333333,0.0,1.0,1.0,0.725,0.0
992,Xiaomi Ultra 25,Xiaomi,24946717,6,64,6.1,50MP,4000,Android,3.5,1/23/2021,True,Daily,50,0.9982165014951632,0.16666666666666666,0.0,0.46153846153846134,0.0,0.625,0.3958333333333333
558,Oppo Pro 12,Oppo,18254923,16,64,6.4,50MP,6000,Android,2.9,7/20/2022,False,Gaming,50,0.7130223561673961,1.0,0.0,0.6923076923076926,1.0,0.475,0.3958333333333333
3,Apple Max 14,Apple,6526745,16,128,6.8,108MP,4000,iOS,4.1,1/15/2024,True,Photographer,108,0.21318513748404735,1.0,0.14285714285714285,1.0,0.0,0.7749999999999999,1.0
103,Asus Max 14,Asus,7832381,12,512,6.4,108MP,5000,Android,2.7,2/16/2023,False,Photographer,108,0.2688293702756074,0.6666666666666666,1.0,0.6923076923076926,0.5,0.42500000000000004,1.0
955,Xiaomi Note 26,Xiaomi,22410487,12,512,6.7,48MP,4500,Android,3.1,10/19/2020,False,Daily,48,0.8901262125226331,0.6666666666666666,1.0,0.9230769230769234,0.25,0.525,0.375
843,Vivo Max 8,Vivo,13461216,12,512,6.4,50MP,4000,Android,4.9,10/25/2021,True,Photographer,50,0.5087218097344464,0.6666666666666666,1.0,0.6923076923076926,0.0,0.9750000000000001,0.3958333333333333
420,OnePlus Max 24,OnePlus,7620415,12,512,6.4,50MP,6000,Android,4.9,8/13/2023,False,Photographer,50,0.2597956997518965,0.6666666666666666,1.0,0.6923076923076926,1.0,0.9750000000000001,0.3958333333333333
491,OnePlus Ultra 13,OnePlus,2653512,8,512,6.4,108MP,4000,Android,3.7,2024-11-06 00:00:00,False,Photographer,108,0.04811380159261029,0.3333333333333333,1.0,0.6923076923076926,0.0,0.675,1.0
749,Samsung Note 17,Samsung,17552103,16,64,5.5,108MP,4000,Android,3.9,8/13/2020,True,Photographer,108,0.6830692301119226,1.0,0.0,0.0,0.0,0.725,1.0
96,Apple Ultra 9,Apple,19607857,8,256,5.5,64MP,5000,iOS,2.2,2/24/2020,True,Photographer,64,0.7706823582258691,0.3333333333333333,0.42857142857142855,0.0,0.5,0.30000000000000004,0.5416666666666666
830,Vivo Max 23,Vivo,22106182,4,64,6.7,48MP,6000,Android,3.0,1/30/2023,True,Daily,48,0.8771571933935376,0.0,0.0,0.9230769230769234,1.0,0.5,0.375
512,OnePlus Ultra 7,OnePlus,22821178,16,256,6.5,64MP,4500,Android,1.6,9/15/2019,False,Photographer,64,0.9076292421644311,1.0,0.42857142857142855,0.7692307692307694,0.25,0.15000000000000002,0.5416666666666666
603,Realme Max 15,Realme,3156318,16,256,6.5,108MP,4500,Android,3.3,3/30/2023,False,Photographer,108,0.06954263329837906,1.0,0.42857142857142855,0.7692307692307694,0.25,0.575,1.0
576,Oppo Pro 6,Oppo,22012586,16,512,6.8,50MP,4000,Android,3.1,2020-05-03 00:00:00,False,Photographer,50,0.8731682733481659,1.0,1.0,1.0,0.0,0.525,0.3958333333333333
355,Infinix Note 6,Infinix,7867576,12,512,6.7,64MP,4000,Android,1.0,8/15/2021,False,Photographer,64,0.27032932797675757,0.6666666666666666,1.0,0.9230769230769234,0.0,0.0,0.5416666666666666
254,Huawei Note 30,Huawei,9550982,12,512,6.1,64MP,6000,Android,3.4,7/13/2019,True,Photographer,64,0.3420735471517105,0.6666666666666666,1.0,0.46153846153846134,1.0,0.6,0.5416666666666666
177,Asus Pro 30,Asus,22662403,12,256,6.7,50MP,4500,Android,3.8,2024-03-05 00:00:00,True,Photographer,50,0.9008624916600946,0.6666666666666666,0.42857142857142855,0.9230769230769234,0.25,0.7,0.3958333333333333
547,Oppo Note 26,Oppo,20168107,12,128,5.5,48MP,6000,Android,2.3,6/22/2024,False,Daily,48,0.7945593663824084,0.6666666666666666,0.14285714285714285,0.0,1.0,0.32499999999999996,0.375
595,Oppo Ultra 27,Oppo,14628507,4,128,6.8,50MP,4500,Android,4.2,2024-02-04 00:00:00,True,Photographer,50,0.5584699877407918,0.0,0.14285714285714285,1.0,0.25,0.8,0.3958333333333333
972,Xiaomi Pro 27,Xiaomi,23735377,8,256,5.5,64MP,4500,Android,1.2,9/21/2022,True,Photographer,64,0.9465910216908928,0.3333333333333333,0.42857142857142855,0.0,0.25,0.04999999999999999,0.5416666666666666
960,Xiaomi Note 9,Xiaomi,18215765,12,256,6.4,64MP,6000,Android,2.1,2024-08-04 00:00:00,True,Photographer,64,0.7113535013965013,0.6666666666666666,0.42857142857142855,0.6923076923076926,1.0,0.275,0.5416666666666666
118,Asus Max 30,Asus,7866160,8,512,6.4,12MP,4500,Android,3.8,2020-11-08 00:00:00,False,Daily,12,0.27026898019710627,0.3333333333333333,1.0,0.6923076923076926,0.25,0.7,0.0
906,Vivo Ultra 18,Vivo,18228986,4,128,6.5,108MP,6000,Android,4.9,6/27/2020,True,Photographer,108,0.7119169604323561,0.0,0.14285714285714285,0.7692307692307694,1.0,0.9750000000000001,1.0
216,Huawei Max 13,Huawei,6737009,12,128,5.5,108MP,4000,Android,3.2,5/22/2024,True,Photographer,108,0.22214627134040899,0.6666666666666666,0.14285714285714285,0.0,0.0,0.55,1.0
187,Asus Ultra 12,Asus,16498244,16,64,5.5,50MP,4000,Android,4.9,9/30/2023,True,Daily,50,0.6381553524879289,1.0,0.0,0.0,0.0,0.9750000000000001,0.3958333333333333
754,Samsung Note 22,Samsung,6086585,6,128,6.5,12MP,5000,Android,2.4,12/24/2022,True,Daily,12,0.19442618360598868,0.16666666666666666,0.14285714285714285,0.7692307692307694,0.5,0.35,0.0
37,Apple Note 18,Apple,7876796,16,512,6.8,12MP,5000,iOS,1.9,8/16/2020,True,Gaming,12,0.2707222704403065,1.0,1.0,1.0,0.5,0.22499999999999998,0.0
805,Samsung Ultra 26,Samsung,3237894,8,64,6.8,48MP,5000,Android,4.5,9/17/2023,True,Daily,48,0.07301927911252964,0.3333333333333333,0.0,1.0,0.5,0.875,0.375
986,Xiaomi Ultra 19,Xiaomi,16720118,6,256,5.5,12MP,4500,Android,2.6,2022-01-03 00:00:00,True,Daily,12,0.6476112869952453,0.16666666666666666,0.42857142857142855,0.0,0.25,0.4,0.0
802,Samsung Ultra 24,Samsung,9901631,12,64,6.4,12MP,4500,Android,2.9,2024-07-03 00:00:00,False,Daily,12,0.3570176775097335,0.6666666666666666,0.0,0.6923076923076926,0.25,0.475,0.0
301,Huawei Ultra 27,Huawei,20970085,4,64,5.5,12MP,6000,Android,4.0,12/29/2020,False,Daily,12,0.8287384565160366,0.0,0.0,0.0,1.0,0.75,0.0
320,Infinix Max 12,Infinix,22151604,8,128,6.7,108MP,6000,Android,3.8,12/21/2021,True,Photographer,108,0.8790930103761103,0.3333333333333333,0.14285714285714285,0.9230769230769234,1.0,0.7,1.0
94,Apple Ultra 6,Apple,2908243,12,256,5.5,12MP,4000,iOS,3.6,5/23/2024,True,Daily,12,0.0589700517750707,0.6666666666666666,0.42857142857142855,0.0,0.0,0.65,0.0
629,Realme Note 16,Realme,11332930,6,256,6.5,108MP,4500,Android,4.3,2021-10-04 00:00:00,True,Photographer,108,0.41801747741593026,0.16666666666666666,0.42857142857142855,0.7692307692307694,0.25,0.825,1.0
174,Asus Pro 25,Asus,9298992,8,128,6.4,108MP,5000,Android,2.3,2021-03-12 00:00:00,False,Photographer,108,0.33133411424610343,0.3333333333333333,0.14285714285714285,0.6923076923076926,0.5,0.32499999999999996,1.0
761,Samsung Note 28,Samsung,6659704,8,512,6.7,50MP,4500,Android,2.3,11/29/2022,False,Photographer,50,0.21885164909044688,0.3333333333333333,1.0,0.9230769230769234,0.25,0.32499999999999996,0.3958333333333333
819,Vivo Max 17,Vivo,23858993,16,64,5.5,108MP,4500,Android,2.3,3/28/2019,False,Photographer,108,0.9518593487596635,1.0,0.0,0.0,0.25,0.32499999999999996,1.0
971,Xiaomi Pro 24,Xiaomi,1672124,8,512,6.4,108MP,4000,Android,3.5,12/23/2021,False,Photographer,108,0.00628852844539048,0.3333333333333333,1.0,0.6923076923076926,0.0,0.625,1.0
633,Realme Note 20,Realme,12808275,6,128,6.1,12MP,6000,Android,1.7,3/25/2024,False,Daily,12,0.48089445126458646,0.16666666666666666,0.14285714285714285,0.46153846153846134,1.0,0.175,0.0
694,Realme Ultra 18,Realme,15859221,12,256,6.1,12MP,4500,Android,1.5,2/17/2024,False,Daily,12,0.6109211581403764,0.6666666666666666,0.42857142857142855,0.46153846153846134,0.25,0.125,0.0
394,Infinix Ultra 24,Infinix,10545385,6,64,5.5,48MP,6000,Android,1.7,6/22/2020,True,Daily,48,0.38445349992616346,0.16666666666666666,0.0,0.0,1.0,0.175,0.375
483,OnePlus Pro 29,OnePlus,4672513,6,128,5.5,108MP,4500,Android,2.0,2021-04-11 00:00:00,True,Photographer,108,0.13416057240039472,0.16666666666666666,0.14285714285714285,0.0,0.25,0.25,1.0
59,Apple Pro 23,Apple,24970582,12,256,6.7,108MP,4000,iOS,3.4,12/20/2019,True,Photographer,108,0.9992335917221258,0.6666666666666666,0.42857142857142855,0.9230769230769234,0.0,0.6,1.0
489,OnePlus Pro 9,OnePlus,24972830,16,256,6.5,50MP,5000,Android,3.3,11/27/2019,True,Gaming,50,0.9993293980841711,1.0,0.42857142857142855,0.7692307692307694,0.5,0.575,0.3958333333333333
501,OnePlus Ultra 24,OnePlus,19582826,8,128,6.8,48MP,4500,Android,1.7,8/31/2023,True,Daily,48,0.7696155748413687,0.3333333333333333,0.14285714285714285,1.0,0.25,0.175,0.375
739,Samsung Max 30,Samsung,3866755,8,256,6.7,64MP,4500,Android,4.5,8/30/2023,True,Photographer,64,0.09982038438040922,0.3333333333333333,0.42857142857142855,0.9230769230769234,0.25,0.875,0.5416666666666666
839,Vivo Max 5,Vivo,8852580,4,64,6.5,108MP,5000,Android,2.1,5/14/2023,False,Photographer,108,0.31230870957822826,0.0,0.0,0.7692307692307694,0.5,0.275,1.0
482,OnePlus Pro 28,OnePlus,13737735,16,512,6.8,50MP,5000,Android,4.5,9/29/2020,False,Gaming,50,0.5205066315433498,1.0,1.0,1.0,0.5,0.875,0.3958333333333333
859,Vivo Note 21,Vivo,11806922,8,512,6.7,50MP,4500,Android,1.3,2019-02-05 00:00:00,False,Photographer,50,0.43821829999537587,0.3333333333333333,1.0,0.9230769230769234,0.25,0.07500000000000001,0.3958333333333333
640,Realme Note 24,Realme,17017168,8,512,6.5,64MP,4000,Android,4.3,7/31/2022,False,Photographer,64,0.6602711089906046,0.3333333333333333,1.0,0.7692307692307694,0.0,0.825,0.5416666666666666
195,Asus Ultra 17,Asus,13673909,8,128,6.1,64MP,4000,Android,3.4,9/25/2019,False,Photographer,64,0.5177864638992635,0.3333333333333333,0.14285714285714285,0.46153846153846134,0.0,0.6,0.5416666666666666
383,Infinix Ultra 13,Infinix,18566466,8,256,6.5,108MP,6000,Android,3.3,12/29/2021,True,Photographer,108,0.726299847915924,0.3333333333333333,0.42857142857142855,0.7692307692307694,1.0,0.575,1.0
996,Xiaomi Ultra 29,Xiaomi,5711486,6,512,6.1,64MP,6000,Android,2.2,2/16/2019,False,Photographer,64,0.17844003120525725,0.16666666666666666,1.0,0.46153846153846134,1.0,0.30000000000000004,0.5416666666666666
364,Infinix Pro 15,Infinix,1531432,12,256,6.8,12MP,4500,Android,3.2,4/26/2023,False,Daily,12,0.0002924480677736251,0.6666666666666666,0.42857142857142855,1.0,0.25,0.55,0.0
850,Vivo Note 12,Vivo,8666064,8,128,6.4,50MP,5000,Android,3.2,3/18/2022,False,Photographer,50,0.3043596795856801,0.3333333333333333,0.14285714285714285,0.6923076923076926,0.5,0.55,0.3958333333333333
737,Samsung Max 29,Samsung,24261645,16,512,6.7,64MP,6000,Android,1.2,2/21/2023,False,Gaming,64,0.9690197683727771,1.0,1.0,0.9230769230769234,1.0,0.04999999999999999,0.5416666666666666
462,OnePlus Pro 14,OnePlus,5398372,6,256,6.7,64MP,4000,Android,1.3,2020-01-08 00:00:00,False,Photographer,64,0.16509558581136757,0.16666666666666666,0.42857142857142855,0.9230769230769234,0.0,0.07500000000000001,0.5416666666666666
554,Oppo Note 8,Oppo,7985747,6,256,6.8,64MP,4500,Android,1.5,5/13/2021,False,Photographer,64,0.27536559737589444,0.16666666666666666,0.42857142857142855,1.0,0.25,0.125,0.5416666666666666
231,Huawei Max 25,Huawei,19022486,8,512,5.5,48MP,4500,Android,2.1,2023-03-09 00:00:00,True,Daily,48,0.7457347310208684,0.3333333333333333,1.0,0.0,0.25,0.275,0.375
632,Realme Note 19,Realme,11862396,4,256,5.5,48MP,5000,Android,4.7,2021-12-05 00:00:00,False,Daily,48,0.4405825180238915,0.0,0.42857142857142855,0.0,0.5,0.925,0.375
55,Apple Pro 20,Apple,22908533,6,256,6.1,108MP,6000,iOS,3.3,3/22/2021,False,Photographer,108,0.9113521802233593,0.16666666666666666,0.42857142857142855,0.46153846153846134,1.0,0.575,1.0
209,Asus Ultra 6,Asus,14913761,4,128,6.8,108MP,6000,Android,3.3,2021-11-09 00:00:00,False,Photographer,108,0.5706270820463438,0.0,0.14285714285714285,1.0,1.0,0.575,1.0
246,Huawei Note 20,Huawei,23465181,4,512,6.5,50MP,4500,Android,3.5,5/31/2021,True,Photographer,50,0.9350756765844861,0.0,1.0,0.7692307692307694,0.25,0.625,0.3958333333333333
638,Realme Note 23,Realme,20711041,6,128,6.1,50MP,4500,Android,2.3,1/15/2019,False,Daily,50,0.8176983927928727,0.16666666666666666,0.14285714285714285,0.46153846153846134,0.25,0.32499999999999996,0.3958333333333333
117,Asus Max 30,Asus,17589896,6,64,6.7,48MP,4500,Android,4.5,4/28/2024,False,Daily,48,0.6846799106460771,0.16666666666666666,0.0,0.9230769230769234,0.25,0.875,0.375
60,Apple Pro 24,Apple,4981548,4,256,6.4,50MP,4000,iOS,4.9,12/26/2023,False,Photographer,50,0.14733117697987919,0.0,0.42857142857142855,0.6923076923076926,0.0,0.9750000000000001,0.3958333333333333
354,Infinix Note 27,Infinix,13431200,4,256,6.7,48MP,5000,Android,3.9,9/22/2020,True,Daily,48,0.5074425731850011,0.0,0.42857142857142855,0.9230769230769234,0.5,0.725,0.375
84,Apple Ultra 19,Apple,18328430,6,64,5.5,108MP,6000,iOS,1.9,2024-12-04 00:00:00,False,Photographer,108,0.7161551133982086,0.16666666666666666,0.0,0.0,1.0,0.22499999999999998,1.0
176,Asus Pro 30,Asus,3597207,6,256,6.1,12MP,4000,Android,3.8,8/22/2023,False,Daily,12,0.08833265605452098,0.16666666666666666,0.42857142857142855,0.46153846153846134,0.0,0.7,0.0
925,Xiaomi Max 18,Xiaomi,12420823,16,128,5.5,108MP,4500,Android,2.0,11/29/2020,True,Photographer,108,0.46438183267597866,1.0,0.14285714285714285,0.0,0.25,0.25,1.0
635,Realme Note 20,Realme,9254151,16,512,6.1,108MP,5000,Android,2.6,2022-12-09 00:00:00,True,Photographer,108,0.3294230586053227,1.0,1.0,0.46153846153846134,0.5,0.4,1.0
343,Infinix Note 11,Infinix,7782762,16,64,6.7,64MP,5000,Android,3.8,4/17/2019,True,Gaming,64,0.2667146834969919,1.0,0.0,0.9230769230769234,0.5,0.7,0.5416666666666666
534,Oppo Note 12,Oppo,15674168,6,128,6.8,48MP,4000,Android,1.8,11/28/2019,True,Daily,48,0.6030344789964369,0.16666666666666666,0.14285714285714285,1.0,0.0,0.2,0.375
543,Oppo Note 21,Oppo,4333261,12,512,6.4,50MP,4000,Android,3.6,2021-09-09 00:00:00,True,Photographer,50,0.11970216495528575,0.6666666666666666,1.0,0.6923076923076926,0.0,0.65,0.3958333333333333
795,Samsung Ultra 10,Samsung,20134627,12,256,6.5,50MP,6000,Android,3.1,9/20/2023,True,Gaming,50,0.7931324993889575,0.6666666666666666,0.42857142857142855,0.7692307692307694,1.0,0.525,0.3958333333333333
377,Infinix Pro 30,Infinix,10867915,4,64,6.4,64MP,6000,Android,2.0,2021-01-10 00:00:00,True,Photographer,64,0.3981992410073391,0.0,0.0,0.6923076923076926,1.0,0.25,0.5416666666666666
504,OnePlus Ultra 26,OnePlus,17899510,6,256,6.7,12MP,5000,Android,1.5,3/30/2019,False,Daily,12,0.6978751913303766,0.16666666666666666,0.42857142857142855,0.9230769230769234,0.5,0.125,0.0
472,OnePlus Pro 22,OnePlus,8170046,16,64,6.4,48MP,4500,Android,3.4,6/19/2019,True,Gaming,48,0.28322014217953934,1.0,0.0,0.6923076923076926,0.25,0.6,0.375
306,Huawei Ultra 5,Huawei,24856666,6,64,6.4,48MP,5000,Android,3.5,2021-06-01 00:00:00,False,Daily,48,0.9943786639913621,0.16666666666666666,0.0,0.6923076923076926,0.5,0.625,0.375
323,Infinix Max 15,Infinix,19841054,6,256,6.1,108MP,4000,Android,4.1,2020-11-05 00:00:00,True,Photographer,108,0.7806208618779539,0.16666666666666666,0.42857142857142855,0.46153846153846134,0.0,0.7749999999999999,1.0
599,Oppo Ultra 6,Oppo,18429262,16,64,6.5,48MP,5000,Android,4.1,8/27/2019,False,Gaming,48,0.7204524208260358,1.0,0.0,0.7692307692307694,0.5,0.7749999999999999,0.375
403,Infinix Ultra 9,Infinix,10365881,4,256,6.5,108MP,4500,Android,1.8,12/26/2020,False,Photographer,108,0.37680331077465706,0.0,0.42857142857142855,0.7692307692307694,0.25,0.2,1.0
662,Realme Pro 14,Realme,17813919,8,512,6.5,12MP,4500,Android,4.9,2019-09-03 00:00:00,False,Daily,12,0.6942274322850819,0.3333333333333333,1.0,0.7692307692307694,0.25,0.9750000000000001,0.0
199,Asus Ultra 19,Asus,15792442,12,256,6.1,12MP,4000,Android,1.6,5/18/2019,True,Daily,12,0.6080751380998846,0.6666666666666666,0.42857142857142855,0.46153846153846134,0.0,0.15000000000000002,0.0
488,OnePlus Pro 9,OnePlus,5579676,8,256,6.8,48MP,5000,Android,2.0,1/27/2023,True,Daily,48,0.17282248824209176,0.3333333333333333,0.42857142857142855,1.0,0.5,0.25,0.375
794,Samsung Pro 9,Samsung,6833387,6,256,6.8,12MP,6000,Android,4.1,5/16/2019,False,Daily,12,0.22625375602066058,0.16666666666666666,0.42857142857142855,1.0,1.0,0.7749999999999999,0.0
873,Vivo Pro 16,Vivo,11048595,6,512,5.5,48MP,4000,Android,2.8,2021-07-06 00:00:00,True,Daily,48,0.4058995495012678,0.16666666666666666,1.0,0.0,0.0,0.44999999999999996,0.375
25,Apple Max 5,Apple,9280860,6,256,6.8,50MP,4500,iOS,1.5,2023-06-06 00:00:00,True,Photographer,50,0.3305613558134495,0.16666666666666666,0.42857142857142855,1.0,0.25,0.125,0.3958333333333333
67,Apple Pro 29,Apple,6096770,6,512,6.5,64MP,4000,iOS,1.7,6/23/2022,False,Photographer,64,0.19486025291089604,0.16666666666666666,1.0,0.7692307692307694,0.0,0.175,0.5416666666666666
670,Realme Pro 25,Realme,8178293,16,512,6.8,12MP,6000,Android,4.4,7/22/2021,False,Gaming,12,0.2835716168538222,1.0,1.0,1.0,1.0,0.8500000000000001,0.0
312,Huawei Ultra 7,Huawei,12296202,12,64,6.1,108MP,6000,Android,2.0,2020-06-10 00:00:00,True,Photographer,108,0.45907067402631135,0.6666666666666666,0.0,0.46153846153846134,1.0,0.25,1.0
332,Infinix Max 25,Infinix,7479001,4,128,6.1,48MP,5000,Android,3.6,2021-12-01 00:00:00,True,Daily,48,0.25376884882561557,0.0,0.14285714285714285,0.46153846153846134,0.5,0.65,0.375
875,Vivo Pro 16,Vivo,4309809,12,64,5.5,48MP,4000,Android,2.6,2019-07-12 00:00:00,True,Daily,48,0.11870267616405476,0.6666666666666666,0.0,0.0,0.0,0.4,0.375
198,Asus Ultra 19,Asus,3615265,8,256,5.5,64MP,5000,Android,2.8,2021-06-02 00:00:00,False,Photographer,64,0.08910226071902931,0.3333333333333333,0.42857142857142855,0.0,0.5,0.44999999999999996,0.5416666666666666
857,Vivo Note 21,Vivo,17543198,16,512,6.4,48MP,6000,Android,1.4,2019-06-02 00:00:00,True,Gaming,48,0.6826897124722368,1.0,1.0,0.6923076923076926,1.0,0.09999999999999998,0.375
